sound,brand,industry,ratings,having_finished_successfully,having_a_problem,process_ongoing,being_ready,having_news,being_empty,shutting_down,negative_warnings,urgency_reminder,encouraging_confirmations,starting_prompts,waiting_prompts,sophistication,positivity,progressiveness,dominance,solidity,purity,playfulness,1,2,3,4,5,6,7,8,9,10,11,12,18,23,17,22,15,21,14,19,24,16,20,13
/35/4.mp3,Skoda,Mobility,"[0.1810239955650268, 0.24972426363982358, 0.2364934190696144, 0.19817758644494776, 0.053299500842661995, 0.21836340509085117, 0.18977625797125985, 0.18067803013608885, 0.1057129262557106, 0.19601738544253577, 0.1610637770305987, 0.2055663167946835, 0.2756861995049058, 0.05679001760369928, 0.1846055848259036, 0.2515861189664399, 0.11398609170589058, 0.02191737280421635, 0.37460450719760896]",0.181023996,0.249724264,0.236493419,0.198177586,0.053299501,0.218363405,0.189776258,0.18067803,0.105712926,0.196017385,0.161063777,0.205566317,0.2756862,0.056790018,0.184605585,0.251586119,0.113986092,0.021917373,0.374604507,7.0,34.0,63.0,50,9,22.0,69.0,50,83.0,15,67,23.0,18.0,9.0,0.0,9.0,81.0,20.0,34.0,73.0,1.0,50.0,50.0,62.0
/35/5.mp3,Db,Mobility,"[0.26048943210129605, 0.24311749074040012, 0.23706311374629885, 0.23821010248219854, 0.030469235177729148, 0.21854222714628713, 0.19412368626274734, 0.017458137214682923, -0.14455372058694027, 0.052144589155769694, 0.15275954305697392, 0.13632013728137116, 0.46480354147831604, 0.21160344423065514, 0.06851647758057844, 0.2608698403412568, 0.13530193490204545, -0.039522308191343614, 0.22916810801872178]",0.260489432,0.243117491,0.237063114,0.238210102,0.030469235,0.218542227,0.194123686,0.017458137,-0.144553721,0.052144589,0.152759543,0.136320137,0.464803541,0.211603444,0.068516478,0.26086984,0.135301935,-0.039522308,0.229168108,29.0,66.0,44.0,50,11,14.0,73.0,68,33.0,87,61,72.0,16.0,0.0,6.0,87.0,43.0,18.0,34.0,70.0,1.0,50.0,62.0,59.0
/35/6.mp3,Viber,Apps,"[0.08302078790720024, 0.021157736179006514, 0.21052581923832037, 0.0668353293630104, 0.3563016089073232, -0.1024524864341737, -0.1538825826415986, -0.005538913945189905, 0.090009897135644, 0.30552926125972224, -0.021545680802197653, 0.006343497502399487, 0.03639262528188203, 0.23248861045954472, 0.061800271771198956, 0.09189772173384747, 0.004157843358260527, -0.0273702434455666, 0.19761234035339226]",0.083020788,0.021157736,0.210525819,0.066835329,0.356301609,-0.102452486,-0.153882583,-0.005538914,0.090009897,0.305529261,-0.021545681,0.006343498,0.036392625,0.23248861,0.061800272,0.091897722,0.004157843,-0.027370243,0.19761234,91.0,94.0,25.0,50,10,19.0,41.0,50,70.0,9,87,2.0,14.0,64.0,4.0,3.0,16.0,69.0,93.0,74.0,1.0,50.0,50.0,88.0
/35/7.mp3,Sony,Consumer,"[0.32008584757561365, 0.15938120602153627, 0.23033757369704966, 0.3947425221868335, 0.11855224312532875, 0.0715497161037475, 0.0005982885855355669, -0.1506487024899974, 0.27315426686258437, 0.5219974768565703, 0.5260902939074414, -0.0505173404741972, 0.47118306137538624, 0.3907697976276019, 0.36980619187132824, 0.521884875449613, 0.30312110570367157, 0.041487393083804225, 0.4484398710558588]",0.320085848,0.159381206,0.230337574,0.394742522,0.118552243,0.071549716,0.000598289,-0.150648702,0.273154267,0.521997477,0.526090294,-0.05051734,0.471183061,0.390769798,0.369806192,0.521884875,0.303121106,0.041487393,0.448439871,91.0,38.0,79.0,50,65,68.0,63.0,50,94.0,74,52,83.0,20.0,0.0,14.0,85.0,86.0,21.0,35.0,72.0,2.0,50.0,50.0,56.0
/109/1.mp3,Linux,Os,"[-0.06046789264540342, 0.25876404514860973, -0.059319250824355296, -0.38327770595036836, -0.08305848346700773, 0.2729032226399788, 0.4831789857783413, 0.28570256660818827, 0.090009897135644, -0.07632296734156774, -0.004719842471143987, 0.2516657645347793, -0.380369884774551, -0.12493774317157402, -0.02967677374489841, 0.03724589956865021, -0.06559266274523567, -0.06858443090045974, -0.3461262661272878]",-0.060467893,0.258764045,-0.059319251,-0.383277706,-0.083058483,0.272903223,0.483178986,0.285702567,0.090009897,-0.076322967,-0.004719842,0.251665765,-0.380369885,-0.124937743,-0.029676774,0.0372459,-0.065592663,-0.068584431,-0.346126266,54.0,36.0,2.0,30,17,21.0,96.0,50,50.0,77,20,23.0,3.0,0.0,0.0,73.0,1.0,25.0,34.0,95.0,0.0,69.0,50.0,0.0
/109/2.mp3,Windows,Os,"[0.16716666499169053, 0.1611669642387723, 0.16081077808809874, 0.3063828246471756, 0.28500935387661763, -0.01670429809782914, 0.1279865831737419, 0.15602487390667652, 0.09896734977971611, 0.22903189941960167, 0.3510320308339252, 0.2617888170233609, 0.16756248263255213, 0.17377838725973405, 0.18251290377318896, 0.10672403769041239, 0.17850649076891978, 0.24039389793502886, 0.21592196817426812]",0.167166665,0.161166964,0.160810778,0.306382825,0.285009354,-0.016704298,0.127986583,0.156024874,0.09896735,0.229031899,0.351032031,0.261788817,0.167562483,0.173778387,0.182512904,0.106724038,0.178506491,0.240393898,0.215921968,66.0,54.0,50.0,35,65,43.0,50.0,75,68.0,93,75,59.0,0.0,0.0,89.0,99.0,50.0,44.0,90.0,50.0,5.0,62.0,50.0,32.0
/109/3.mp3,Steam,Apps,"[0.015010868348132256, 0.19602703544273514, 0.41079002582728363, 0.09335728442310764, 0.15109652855032074, 0.3089637776727281, 0.41784195927930345, 0.18705832068068085, 0.3417373290803163, 0.18530677437665322, 0.18182503454646493, 0.23830880267214605, 0.2927194436655023, 0.18202547106212208, 0.22261904685539213, 0.29104679045945137, 0.2792298314094064, 0.050668275832355114, 0.3816950340814127]",0.015010868,0.196027035,0.410790026,0.093357284,0.151096529,0.308963778,0.417841959,0.187058321,0.341737329,0.185306774,0.181825035,0.238308803,0.292719444,0.182025471,0.222619047,0.29104679,0.279229831,0.050668276,0.381695034,47.0,51.0,0.0,68,59,26.0,92.0,76,47.0,77,50,52.0,0.0,5.0,5.0,78.0,0.0,41.0,33.0,91.0,5.0,32.0,50.0,0.0
/109/4.mp3,Perfusorcompactbraunerror,Health,"[0.005033116338211574, 0.26548113016804287, 0.2092738967539982, 0.1494749495032457, 0.04791080786310853, 0.6429320629416893, 0.28460073480604153, 0.5741060519943761, 0.3740560013555625, -0.1030533283592262, 0.059034684408846516, 0.2055663167946835, -0.07467680998265014, -0.004296460389618062, 0.06412136006198477, 0.2629107085682245, 0.10866779809893856, 0.014354582118893955, -0.16255311251268123]",0.005033116,0.26548113,0.209273897,0.14947495,0.047910808,0.642932063,0.284600735,0.574106052,0.374056001,-0.103053328,0.059034684,0.205566317,-0.07467681,-0.00429646,0.06412136,0.262910709,0.108667798,0.014354582,-0.162553113,77.0,13.0,0.0,29,4,2.0,90.0,24,65.0,89,18,56.0,9.0,1.0,1.0,78.0,0.0,75.0,86.0,94.0,4.0,61.0,78.0,91.0
/109/5.mp3,Apple,Os,"[0.4917212366187531, 0.24323716451428457, 0.2405253780813399, 0.21513397299991976, 0.5538833550796456, 0.20658069404249968, 0.19030593656875094, 0.18067803013608885, 0.10441080149126769, 0.029403105831038, 0.1610637770305987, 0.2363548623613827, 0.2756861995049058, 0.14366450506854633, 0.1846055848259036, 0.2515861189664399, 0.11398609170589058, 0.005422710285888588, 0.13151547729826119]",0.491721237,0.243237165,0.240525378,0.215133973,0.553883355,0.206580694,0.190305937,0.18067803,0.104410801,0.029403106,0.161063777,0.236354862,0.2756862,0.143664505,0.184605585,0.251586119,0.113986092,0.00542271,0.131515477,70.0,34.0,0.0,30,60,50.0,96.0,50,70.0,81,50,45.0,50.0,2.0,0.0,82.0,0.0,78.0,67.0,96.0,4.0,64.0,50.0,70.0
/109/6.mp3,Sil,Future,"[0.3695056582038405, 0.2450428067804551, 0.23033757369704966, 0.41728000593647985, 0.3814915787934672, -0.04443868043957, 0.03986002830133217, 0.18067803013608885, 0.1757878126899297, 0.2580011876883943, 0.1610637770305987, 0.25006837278375693, 0.28950396512647836, 0.25313596406115324, 0.24587653762378103, 0.19564126308530438, 0.3308590992561995, 0.48444005640513454, 0.23314141043500602]",0.369505658,0.245042807,0.230337574,0.417280006,0.381491579,-0.04443868,0.039860028,0.18067803,0.175787813,0.258001188,0.161063777,0.250068373,0.289503965,0.253135964,0.245876538,0.195641263,0.330859099,0.484440056,0.23314141,75.0,64.0,50.0,68,71,2.0,93.0,15,94.0,83,50,56.0,1.0,1.0,4.0,84.0,50.0,73.0,71.0,86.0,5.0,33.0,17.0,77.0
/109/7.mp3,Bose,Home,"[0.07353231282190253, 0.3242598249708617, 0.3061735460316739, 0.1985296606451874, 0.18494512168326205, 0.20222919522784566, 0.15914651406617297, 0.18067803013608885, 0.09380758377199161, 0.19324826657958982, 0.19122667919090208, 0.2689426069571077, 0.31835564657905047, 0.15397521854702778, 0.21633484726043606, 0.5992450099917739, 0.45693764230115885, 0.11041368763622827, 0.4130999162666289]",0.073532313,0.324259825,0.306173546,0.198529661,0.184945122,0.202229195,0.159146514,0.18067803,0.093807584,0.193248267,0.191226679,0.268942607,0.318355647,0.153975219,0.216334847,0.59924501,0.456937642,0.110413688,0.413099916,25.0,26.0,0.0,39,29,50.0,96.0,11,83.0,78,20,53.0,50.0,2.0,6.0,76.0,0.0,90.0,34.0,89.0,5.0,38.0,74.0,61.0
/67/1.mp3,Sportwagen,Mobility,"[0.027900530600307727, 0.2698163717237654, 0.20781336045775634, 0.1109306407131958, 0.1264738546473203, 0.2581602752035268, 0.40425299067124687, 0.21718550754785904, 0.19697320220479986, 0.3610489219808386, 0.1354913652234362, 0.10208611316486027, 0.2873238555309241, 0.2404516857015746, 0.28176262719899015, 0.2940986433034345, 0.2846848004810636, 0.21926170273059853, 0.3574369874799681]",0.027900531,0.269816372,0.20781336,0.110930641,0.126473855,0.258160275,0.404252991,0.217185508,0.196973202,0.361048922,0.135491365,0.102086113,0.287323856,0.240451686,0.281762627,0.294098643,0.2846848,0.219261703,0.357436987,70.0,42.0,66.0,50,67,66.0,41.0,56,66.0,66,73,78.0,28.0,68.0,50.0,83.0,58.0,66.0,91.0,22.0,58.0,50.0,60.0,70.0
/67/2.mp3,Applehomepod,Home,"[0.0977709274288121, 0.2649677765260059, 0.2812086382198973, 0.09731418167387873, 0.2110384509535821, 0.3575098819213891, 0.32897457278153364, 0.10804239386284298, 0.1399700561516004, 0.1160649415626196, 0.13581230522222199, 0.13629311924614762, 0.263127917931814, 0.18640648433432183, 0.2603964031618391, 0.4104219585620108, 0.17934249418540604, 0.1498663639572817, 0.39307902821595864]",0.097770927,0.264967777,0.281208638,0.097314182,0.211038451,0.357509882,0.328974573,0.108042394,0.139970056,0.116064942,0.135812305,0.136293119,0.263127918,0.186406484,0.260396403,0.410421959,0.179342494,0.149866364,0.393079028,67.0,40.0,64.0,80,46,79.0,76.0,41,50.0,70,59,0.0,78.0,71.0,32.0,68.0,76.0,50.0,58.0,21.0,0.0,71.0,65.0,66.0
/67/3.mp3,Android,Os,"[0.18379995309659747, 0.15209277839086277, 0.3174069838176625, 0.24910825768844713, 0.4280918467220416, 0.31103995160499043, 0.34362898988745694, 0.3485455810941478, 0.36418147283562097, 0.28929778019184194, 0.20315272960222153, 0.4752194595689605, 0.25149241692093893, 0.08572624990576494, 0.2166945586438671, 0.4052847198599283, 0.14044255033877784, 0.07385000739220682, 0.40119508991267994]",0.183799953,0.152092778,0.317406984,0.249108258,0.428091847,0.311039952,0.34362899,0.348545581,0.364181473,0.28929778,0.20315273,0.47521946,0.251492417,0.08572625,0.216694559,0.40528472,0.14044255,0.073850007,0.40119509,62.0,30.0,38.0,14,51,85.0,75.0,40,50.0,59,68,0.0,73.0,84.0,69.0,62.0,65.0,50.0,7.0,21.0,0.0,23.0,43.0,50.0
/67/4.mp3,Microsoft,Os,"[0.11473353665156161, -0.031844696122560245, 0.09862551534317165, 0.1026244833096095, 0.10277117483078668, 0.10299641796410897, 0.12301816514510344, 0.01894196236322543, 0.19082116025362872, 0.205736052709389, 0.21069526097101443, -0.1775364788306697, 0.4100116551990929, 0.18348313960308937, 0.19763815876820634, 0.23965970717007123, 0.20650853998402696, -0.040825863992261735, 0.4019427666538038]",0.114733537,-0.031844696,0.098625515,0.102624483,0.102771175,0.102996418,0.123018165,0.018941962,0.19082116,0.205736053,0.210695261,-0.177536479,0.410011655,0.18348314,0.197638159,0.239659707,0.20650854,-0.040825864,0.401942767,62.0,42.0,63.0,28,50,70.0,67.0,47,78.0,45,36,100.0,84.0,74.0,8.0,38.0,72.0,32.0,57.0,25.0,21.0,15.0,48.0,48.0
/67/5.mp3,Nintendo,Consumer,"[0.33617609364470913, -0.25757838761408736, -0.019449497508576274, 0.1896675875888958, 0.09040664952961253, -0.19019144109706176, -0.24063181182086846, -0.19764297537067022, 0.1107482678028302, 0.34908649614261744, 0.39468675328887737, 0.1521281548086173, 0.5420084085475956, 0.5585764096546841, 0.3801907176793913, 0.46598107363648555, 0.20129627161280217, 0.17990877721610254, 0.4745590015008403]",0.336176094,-0.257578388,-0.019449498,0.189667588,0.09040665,-0.190191441,-0.240631812,-0.197642975,0.110748268,0.349086496,0.394686753,0.152128155,0.542008409,0.55857641,0.380190718,0.465981074,0.201296272,0.179908777,0.474559002,74.0,22.0,58.0,66,50,87.0,79.0,50,96.0,58,67,0.0,79.0,62.0,32.0,44.0,69.0,16.0,77.0,26.0,0.0,72.0,50.0,72.0
/67/6.mp3,Spotify,Apps,"[0.3517985920841751, 0.10683190258231634, 0.3565571255651645, 0.420229216370839, 0.38968326365113626, -0.02189909534578871, 0.20235273777363227, 0.29231938317924056, 0.269104753523282, 0.44623915332262, 0.4042359957285109, 0.3297879867862372, 0.6157761533943682, 0.5148797247498422, 0.34933603471529495, 0.3390879177100725, 0.2617412634617797, 0.15388296883222474, 0.6236985131260393]",0.351798592,0.106831903,0.356557126,0.420229216,0.389683264,-0.021899095,0.202352738,0.292319383,0.269104754,0.446239153,0.404235996,0.329787987,0.615776153,0.514879725,0.349336035,0.339087918,0.261741263,0.153882969,0.623698513,71.0,72.0,38.0,31,49,49.0,76.0,31,76.0,80,67,100.0,56.0,73.0,50.0,80.0,71.0,13.0,16.0,25.0,2.0,32.0,48.0,71.0
/67/7.mp3,Nintendo,Consumer,"[0.2362065505366744, 0.2586129633094725, 0.3911559833295202, 0.2890880949819077, 0.41176490895279816, 0.173738423179165, 0.2359158611212664, 0.23529273317187882, 0.18586005553143048, 0.2999711594365275, 0.28944991409035237, 0.341947365429462, 0.5376520239134512, 0.4297984724942414, 0.5475820453898552, 0.3093334931894782, 0.5229207306149011, 0.23094787608262912, 0.5046753677945666]",0.236206551,0.258612963,0.391155983,0.289088095,0.411764909,0.173738423,0.235915861,0.235292733,0.185860056,0.299971159,0.289449914,0.341947365,0.537652024,0.429798472,0.547582045,0.309333493,0.522920731,0.230947876,0.504675368,70.0,77.0,82.0,84,71,83.0,20.0,45,83.0,70,68,100.0,83.0,59.0,69.0,65.0,62.0,7.0,33.0,27.0,0.0,9.0,48.0,69.0
/89/1.mp3,Apple,Consumer,"[-0.05820736498293988, 0.17610415274383628, -0.29335389038496706, -0.06182038275588653, 0.1779196088030568, 0.10942084839589139, 0.04292961630354619, 0.16066658106978138, -0.0021844891803580735, -0.14922189386796259, -0.2904065081650906, -0.06470986745128404, 0.005706137928162436, 0.15372508461380208, 0.07109818236046239, 0.1448355383921196, 0.15829947965107372, 0.17725795695553703, -0.03198601351970709]",-0.058207365,0.176104153,-0.29335389,-0.061820383,0.177919609,0.109420848,0.042929616,0.160666581,-0.002184489,-0.149221894,-0.290406508,-0.064709867,0.005706138,0.153725085,0.071098182,0.144835538,0.15829948,0.177257957,-0.031986014,63.0,50.0,50.0,50,98,74.0,50.0,54,70.0,25,72,66.0,0.0,19.0,93.0,0.0,28.0,74.0,75.0,50.0,9.0,4.0,10.0,50.0
/89/2.mp3,Samsung,Apps,"[0.03753342111816238, -0.18147184996624754, 0.31424370395716594, 0.3066696496423764, 0.14506672612562888, -0.021748406531990616, -0.0177974808398228, -0.20508764805138002, 0.14728854765394406, 0.3218135711493222, 0.24995307114164156, 0.02559302754440207, 0.22443941130050082, 0.30962937499618204, 0.2593648185855346, 0.2274037806842435, 0.31555633450711773, 0.10350055667864422, 0.12645607709872264]",0.037533421,-0.18147185,0.314243704,0.30666965,0.145066726,-0.021748407,-0.017797481,-0.205087648,0.147288548,0.321813571,0.249953071,0.025593028,0.224439411,0.309629375,0.259364819,0.227403781,0.315556335,0.103500557,0.126456077,85.0,51.0,17.0,50,50,29.0,74.0,64,41.0,50,76,66.0,14.0,34.0,2.0,24.0,4.0,15.0,69.0,81.0,62.0,49.0,50.0,50.0
/89/3.mp3,Gmail,Apps,"[0.2783069500433879, 0.18140181570691927, 0.3450600469982581, 0.3214935150089324, 0.3669365340022064, 0.08764916992365723, 0.0699434384505524, 0.1046021933306922, 0.2854129991902754, 0.31091095044953865, 0.38131516003285437, 0.1497408382738339, 0.07773215688817792, 0.24870833055051844, 0.15264946570671456, 0.008422829579063373, 0.2010821389464965, 0.26219077347773156, 0.054060251441577334]",0.27830695,0.181401816,0.345060047,0.321493515,0.366936534,0.08764917,0.069943438,0.104602193,0.285412999,0.31091095,0.38131516,0.149740838,0.077732157,0.248708331,0.152649466,0.00842283,0.201082139,0.262190773,0.054060251,64.0,49.0,14.0,60,75,57.0,50.0,37,52.0,26,50,70.0,3.0,50.0,0.0,2.0,0.0,4.0,44.0,50.0,6.0,68.0,17.0,50.0
/89/4.mp3,Siemensoxygensaturation,Health,"[-0.5580536335970432, 0.62513069301862, -0.061184938052280646, -0.5619097974403964, -0.3396252089803514, 0.6166277408758774, 0.3123952844549698, 0.6737218547787114, 0.008702141991050683, -0.5117837277810784, -0.5559614346359318, -0.052401975386323074, -0.48832411888896243, -0.32897511994904594, 0.029402152801888626, 0.43164671471226557, 0.11637965824282381, 0.019517802521213046, -0.21685854417995742]",-0.558053634,0.625130693,-0.061184938,-0.561909797,-0.339625209,0.616627741,0.312395284,0.673721855,0.008702142,-0.511783728,-0.555961435,-0.052401975,-0.488324119,-0.32897512,0.029402153,0.431646715,0.116379658,0.019517803,-0.216858544,21.0,29.0,0.0,3,0,1.0,81.0,15,28.0,2,70,46.0,5.0,56.0,93.0,4.0,100.0,96.0,67.0,83.0,34.0,3.0,12.0,27.0
/89/5.mp3,Medicaldevices,Health,"[0.30453904640383445, 0.18771570635569357, 0.2010236912847303, 0.05366074097559115, 0.3924888309249388, 0.21862465211037874, 0.15520285601795614, 0.24664077457822708, 0.2271608706145991, -0.22905137048904223, -0.25110225983173307, 0.24922974495055805, -0.14113832316504316, -0.28219313986449857, 0.040897398269020835, 0.23040857339025034, 0.03257749160282897, 0.25924702075497197, -0.3398002622259746]",0.304539046,0.187715706,0.201023691,0.053660741,0.392488831,0.218624652,0.155202856,0.246640775,0.227160871,-0.22905137,-0.25110226,0.249229745,-0.141138323,-0.28219314,0.040897398,0.230408573,0.032577492,0.259247021,-0.339800262,36.0,50.0,17.0,51,21,82.0,89.0,50,60.0,50,79,57.0,81.0,71.0,22.0,1.0,90.0,60.0,50.0,86.0,76.0,76.0,11.0,65.0
/89/6.mp3,Sil,Future,"[-0.06220739523921914, -0.2614979891874958, 0.4270522441876057, 0.21771640850046992, 0.3231258552908236, -0.3559543077424768, -0.24145750429810997, 0.04352266523110937, 0.0891940773700648, 0.22087466376836384, 0.21774870490175724, 0.09393401957035219, 0.30458384322416454, 0.21488269386628756, 0.18686149632679872, 0.14030748105497715, 0.15363479364779287, 0.08027525138955838, 0.20759882199171487]",-0.062207395,-0.261497989,0.427052244,0.217716409,0.323125855,-0.355954308,-0.241457504,0.043522665,0.089194077,0.220874664,0.217748705,0.09393402,0.304583843,0.214882694,0.186861496,0.140307481,0.153634794,0.080275251,0.207598822,63.0,50.0,74.0,38,66,29.0,86.0,89,27.0,72,76,57.0,3.0,56.0,66.0,70.0,7.0,0.0,44.0,87.0,10.0,38.0,5.0,57.0
/89/7.mp3,Samsung,Os,"[0.07208743088293912, -0.034356107492989785, 0.17514245128379113, 0.13541983756286902, 0.05914136522385438, -0.30281559637894484, -0.19891161530785495, 0.015677774743189987, -0.15606888684744435, -0.03428117706446532, 0.0418250770511317, 0.10608785150734801, 0.14777791536244034, 0.0964528403093925, 0.059256512402550365, -0.01089748401505386, 0.19231188505686436, -0.0019996571263286578, -0.10382563852524085]",0.072087431,-0.034356107,0.175142451,0.135419838,0.059141365,-0.302815596,-0.198911615,0.015677775,-0.156068887,-0.034281177,0.041825077,0.106087852,0.147777915,0.09645284,0.059256512,-0.010897484,0.192311885,-0.001999657,-0.103825639,76.0,50.0,50.0,52,50,84.0,83.0,55,2.0,50,67,56.0,91.0,58.0,50.0,81.0,62.0,0.0,56.0,81.0,90.0,66.0,86.0,72.0
/78/1.mp3,Microsoft,Os,"[-0.17001997973359206, 0.07723795628492813, -0.3505618932068071, -0.26651146049695984, -0.02986951491959422, -0.13835653781682988, -0.18381324326690596, 0.23865470996660898, 0.07071220038340686, 0.004018199757539476, -0.07009771382156793, -0.014600441387085938, -0.6725272140754829, -0.15845898620261112, -0.28665970364145277, 0.2670573133135703, -0.5049012756641389, -0.4223000525681859, -0.3592716241335455]",-0.17001998,0.077237956,-0.350561893,-0.26651146,-0.029869515,-0.138356538,-0.183813243,0.23865471,0.0707122,0.0040182,-0.070097714,-0.014600441,-0.672527214,-0.158458986,-0.286659704,0.267057313,-0.504901276,-0.422300053,-0.359271624,9.0,51.0,2.0,20,50,1.0,50.0,80,2.0,76,50,35.0,1.0,0.0,0.0,55.0,1.0,1.0,51.0,41.0,0.0,9.0,90.0,18.0
/78/2.mp3,Apple,Os,"[0.15785141781732315, 0.2371151173476509, -0.1209058704771524, 0.19135399660270735, 0.17349704135572908, 0.1499365365230465, 0.22453224370455138, 0.0611489419447826, 0.15489390543981618, 0.05911350050666764, 0.21045315020557953, 0.069114772817227, 0.025161340885217598, 0.17433221320762393, -0.015688238987942804, -0.06805578922342526, 0.0014609003513574859, 0.13467465635334697, 0.011421348336317694]",0.157851418,0.237115117,-0.12090587,0.191353997,0.173497041,0.149936537,0.224532244,0.061148942,0.154893905,0.059113501,0.21045315,0.069114773,0.025161341,0.174332213,-0.015688239,-0.068055789,0.0014609,0.134674656,0.011421348,51.0,50.0,8.0,50,32,98.0,35.0,63,74.0,61,34,45.0,67.0,1.0,24.0,37.0,25.0,100.0,50.0,69.0,50.0,0.0,84.0,4.0
/78/3.mp3,Bose,Home,"[-0.3828523846672015, 0.23790004383373686, -0.300583211619621, 0.0034802956031554366, -0.015630239864240725, 0.10870011512021982, 0.29927066625116483, 0.3041797436914644, 0.10555873449035658, -0.23056548445908354, 0.04163675989111093, -0.18207575490913697, 0.12929819673309506, -0.17726452029994, 0.08583812113962574, 0.24385299153208173, -0.027921156403488023, -0.19095997250543206, 0.13333695717836513]",-0.382852385,0.237900044,-0.300583212,0.003480296,-0.01563024,0.108700115,0.299270666,0.304179744,0.105558734,-0.230565484,0.04163676,-0.182075755,0.129298197,-0.17726452,0.085838121,0.243852992,-0.027921156,-0.190959973,0.133336957,50.0,50.0,91.0,26,28,1.0,34.0,30,2.0,20,73,35.0,1.0,5.0,18.0,72.0,43.0,1.0,30.0,58.0,45.0,9.0,65.0,21.0
